epoch,loss,lr,top1_accuracy,top5_accuracy,val_loss,val_top1_accuracy,val_top5_accuracy
0,0.049289725720882416,5.8740015e-06,0.9987499713897705,1.0,1.786112904548645,0.670078456401825,0.8217254877090454
1,0.04697277769446373,5.8152614e-06,0.9989772439002991,1.0,1.7383360862731934,0.6772156953811646,0.8283529281616211
2,0.045984603464603424,5.7571087e-06,0.9990056753158569,1.0,1.7417011260986328,0.6759999990463257,0.8274117708206177
3,0.04541027173399925,5.6995377e-06,0.9988352060317993,1.0,1.774350643157959,0.6727451086044312,0.8234509825706482
4,0.0446869432926178,5.6425424e-06,0.9990056753158569,1.0,1.7548515796661377,0.6761960983276367,0.8259215950965881
5,0.04414058104157448,5.586117e-06,0.9990767240524292,1.0,1.7417006492614746,0.6789019703865051,0.8278823494911194
6,0.04363356903195381,5.5302557e-06,0.9991903305053711,1.0,1.7456870079040527,0.6757646799087524,0.8281960487365723
7,0.04329458624124527,5.474953e-06,0.9991193413734436,1.0,1.7491377592086792,0.6756470799446106,0.82709801197052
8,0.04264477640390396,5.4202037e-06,0.9990909099578857,1.0,1.7298505306243896,0.6796862483024597,0.8309412002563477
9,0.042311493307352066,5.3660015e-06,0.9990909099578857,1.0,1.7612429857254028,0.6722745299339294,0.8261960744857788
10,0.041864290833473206,5.3123413e-06,0.9991903305053711,1.0,1.7290652990341187,0.6781960725784302,0.8298823237419128
11,0.04159286245703697,5.2592177e-06,0.9990909099578857,1.0,1.731751799583435,0.6787450909614563,0.83062744140625
12,0.04110515117645264,5.2066257e-06,0.9990482926368713,1.0,1.7385845184326172,0.6785489916801453,0.8282744884490967
13,0.040600135922431946,5.1545594e-06,0.9992755651473999,1.0,1.7508383989334106,0.6764313578605652,0.8269019722938538
14,0.040201593190431595,5.103014e-06,0.9991477131843567,1.0,1.7453981637954712,0.6787450909614563,0.827294111251831
15,0.039882659912109375,5.051984e-06,0.9991761445999146,1.0,1.7279220819473267,0.680980384349823,0.8292941451072693
16,0.039597462862730026,5.001464e-06,0.9990767240524292,1.0,1.7374101877212524,0.6779608130455017,0.826941192150116
17,0.03934080898761749,4.9514497e-06,0.9990909099578857,1.0,1.7413259744644165,0.6769803762435913,0.8281568884849548
18,0.03895506262779236,4.901935e-06,0.9991761445999146,1.0,1.7163562774658203,0.6804705858230591,0.8301960825920105
19,0.038497842848300934,4.8529155e-06,0.9991193413734436,1.0,1.726617455482483,0.6798823475837708,0.8286666870117188
20,0.038244012743234634,4.804386e-06,0.999161958694458,1.0,1.7205681800842285,0.6819999814033508,0.8299999833106995
21,0.037877798080444336,4.756342e-06,0.9991761445999146,1.0,1.7147176265716553,0.6818039417266846,0.8295294046401978
22,0.03761785849928856,4.7087788e-06,0.9990767240524292,1.0,1.719421148300171,0.680784285068512,0.8296470642089844
23,0.037368666380643845,4.661691e-06,0.9991050958633423,1.0,1.7171084880828857,0.6807059049606323,0.830823540687561
24,0.036907196044921875,4.615074e-06,0.999218761920929,1.0,1.7198677062988281,0.6796078681945801,0.8303529620170593
25,0.03654230758547783,4.568923e-06,0.9993607997894287,1.0,1.7171838283538818,0.6805098056793213,0.8301568627357483
26,0.03619804233312607,4.5232337e-06,0.9991050958633423,1.0,1.7208548784255981,0.6803137063980103,0.8295294046401978
27,0.03597099334001541,4.4780013e-06,0.9991193413734436,1.0,1.7193553447723389,0.6800000071525574,0.8298039436340332
28,0.035758014768362045,4.4332214e-06,0.999247133731842,1.0,1.7280489206314087,0.6792941093444824,0.8283921480178833
29,0.03535595163702965,4.388889e-06,0.9992755651473999,1.0,1.7122353315353394,0.682745099067688,0.8303137421607971
30,0.03535018861293793,4.345e-06,0.9990482926368713,1.0,1.728573203086853,0.677450954914093,0.8283921480178833
31,0.034948814660310745,4.30155e-06,0.9993607997894287,1.0,1.7218239307403564,0.6809019446372986,0.828862726688385
32,0.034661948680877686,4.2585343e-06,0.9992613792419434,1.0,1.7326579093933105,0.679215669631958,0.8275686502456665
33,0.03439757972955704,4.215949e-06,0.9992045164108276,1.0,1.726313591003418,0.6807059049606323,0.829058825969696
34,0.034348469227552414,4.1737894e-06,0.9991335272789001,1.0,1.7166712284088135,0.6804705858230591,0.8291372656822205
35,0.03403893858194351,4.1320513e-06,0.9991903305053711,1.0,1.6998873949050903,0.6830980181694031,0.831333339214325
36,0.033554572612047195,4.0907307e-06,0.9992897510528564,1.0,1.7076518535614014,0.681686282157898,0.8314902186393738
37,0.033430665731430054,4.0498235e-06,0.9991761445999146,1.0,1.7295243740081787,0.6810980439186096,0.828000009059906
38,0.033302612602710724,4.009325e-06,0.999218761920929,1.0,1.7333321571350098,0.6793333292007446,0.8285098075866699
