epoch,loss,lr,top1_accuracy,top5_accuracy,val_loss,val_top1_accuracy,val_top5_accuracy
0,0.034037888050079346,4.1320513e-06,0.9991477131843567,1.0,1.6775603294372559,0.6872941255569458,0.8350980281829834
1,0.033796731382608414,4.0907307e-06,0.9990909099578857,1.0,1.6957736015319824,0.6829019784927368,0.8316078186035156
2,0.033552076667547226,4.0498235e-06,0.9991335272789001,1.0,1.686790943145752,0.685568630695343,0.8329411745071411
3,0.03329016640782356,4.009325e-06,0.999218761920929,1.0,1.6903690099716187,0.6861176490783691,0.8327450752258301
4,0.033188045024871826,3.969232e-06,0.9991761445999146,1.0,1.6963207721710205,0.6847450733184814,0.8321176767349243
5,0.032896775752305984,3.9295396e-06,0.999161958694458,1.0,1.683161735534668,0.6849411725997925,0.8340392112731934
6,0.032617222517728806,3.8902444e-06,0.9992329478263855,1.0,1.6898078918457031,0.6844705939292908,0.8318823575973511
7,0.03236335888504982,3.851342e-06,0.999218761920929,1.0,1.6924444437026978,0.6851372718811035,0.832588255405426
8,0.03235004469752312,3.8128287e-06,0.9992045164108276,1.0,1.7060147523880005,0.6826274394989014,0.8312548995018005
9,0.03213727846741676,3.7747004e-06,0.999218761920929,1.0,1.6928966045379639,0.6847842931747437,0.8329019546508789
10,0.03204922378063202,3.7369534e-06,0.9991050958633423,1.0,1.6867271661758423,0.6849803924560547,0.8323137164115906
11,0.03186805546283722,3.6995839e-06,0.9992329478263855,1.0,1.681740164756775,0.6861568689346313,0.8337647318840027
12,0.031624794006347656,3.6625881e-06,0.9991761445999146,1.0,1.6847518682479858,0.6850980520248413,0.8330196142196655
13,0.031413476914167404,3.6259623e-06,0.9992755651473999,1.0,1.6717487573623657,0.6874117851257324,0.8356862664222717
14,0.03118298016488552,3.5897026e-06,0.999218761920929,1.0,1.6785975694656372,0.6872156858444214,0.834352970123291
15,0.031090958043932915,3.5538055e-06,0.999161958694458,1.0,1.6813573837280273,0.6863529682159424,0.8337647318840027
16,0.031119635328650475,3.5182675e-06,0.999218761920929,1.0,1.6839797496795654,0.6861960887908936,0.8330980539321899
17,0.03078850917518139,3.4830848e-06,0.9992613792419434,1.0,1.6771883964538574,0.686274528503418,0.8345097899436951
18,0.030649438500404358,3.448254e-06,0.9991903305053711,1.0,1.6913622617721558,0.6854509711265564,0.832392156124115
19,0.03050282970070839,3.4137713e-06,0.9992613792419434,1.0,1.6759116649627686,0.6870588064193726,0.8339215517044067
20,0.030225368216633797,3.3796337e-06,0.9991903305053711,1.0,1.693713903427124,0.6854509711265564,0.8320784568786621
21,0.03019196167588234,3.3458373e-06,0.9992045164108276,1.0,1.6896358728408813,0.6858823299407959,0.8322352766990662
22,0.029977694153785706,3.312379e-06,0.999247133731842,1.0,1.692903757095337,0.6858431100845337,0.8326666951179504
23,0.030069971457123756,3.2792552e-06,0.9992045164108276,1.0,1.6845412254333496,0.6853333115577698,0.8336862921714783
24,0.029739726334810257,3.2464627e-06,0.999218761920929,1.0,1.6794757843017578,0.6850980520248413,0.8346666693687439
25,0.029580924659967422,3.213998e-06,0.9993323683738708,1.0,1.6772080659866333,0.6874902248382568,0.8343921303749084
26,0.029444653540849686,3.1818581e-06,0.9991761445999146,1.0,1.6789071559906006,0.6876078248023987,0.8342745304107666
27,0.029315248131752014,3.1500394e-06,0.9991761445999146,1.0,1.6846870183944702,0.6856470704078674,0.8336862921714783
28,0.02915625460445881,3.118539e-06,0.9992897510528564,1.0,1.6826380491256714,0.686431348323822,0.8337647318840027
29,0.029314463958144188,3.0873537e-06,0.9991335272789001,1.0,1.6892951726913452,0.6854509711265564,0.8324313759803772
30,0.029095372185111046,3.0564802e-06,0.9991193413734436,1.0,1.6811742782592773,0.6875686049461365,0.8341176509857178
31,0.028780631721019745,3.0259155e-06,0.9992613792419434,1.0,1.684659481048584,0.6870980262756348,0.8330196142196655
32,0.028660034760832787,2.9956564e-06,0.9992329478263855,1.0,1.6751405000686646,0.6881176233291626,0.8339999914169312
33,0.02850022353231907,2.9656999e-06,0.9992755651473999,1.0,1.6833540201187134,0.6869803667068481,0.8336862921714783
34,0.028386104851961136,2.9360428e-06,0.9992755651473999,1.0,1.6737120151519775,0.6877647042274475,0.8351764678955078
35,0.02829909510910511,2.9066823e-06,0.9993323683738708,1.0,1.6771502494812012,0.6888627409934998,0.8348627686500549
36,0.02828368917107582,2.8776155e-06,0.9992755651473999,1.0,1.6805716753005981,0.6864705681800842,0.8341960906982422
37,0.02813158743083477,2.8488394e-06,0.9993466138839722,1.0,1.6760127544403076,0.6883137226104736,0.8338038921356201
38,0.028018014505505562,2.820351e-06,0.999247133731842,1.0,1.6734689474105835,0.6889411807060242,0.833960771560669
