epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.984567403793335,0.0486309640109539,1e-04,0.7756862640380859,1.2086048126220703
1,0.9917872548103333,0.026493292301893234,9.8e-05,0.8238039016723633,0.9299659132957458
2,0.992893636226654,0.023003824055194855,9.604e-05,0.8479999899864197,0.7935901284217834
3,0.9929929375648499,0.021815527230501175,9.41192e-05,0.8281568884849548,0.9252495169639587
4,0.9925389885902405,0.02312079444527626,9.223681e-05,0.8465490341186523,0.828201949596405
5,0.993461012840271,0.021384332329034805,9.039207e-05,0.8302353024482727,0.9342947006225586
6,0.9947091937065125,0.017138168215751648,8.858423e-05,0.8287842869758606,0.9348433017730713
7,0.9943687915802002,0.017745787277817726,8.681255e-05,0.8241568803787231,0.9661189317703247
8,0.9940000176429749,0.01948567107319832,8.5076295e-05,0.8519607782363892,0.7968433499336243
9,0.9968369007110596,0.010534857399761677,8.337477e-05,0.8473333120346069,0.8549923300743103
10,0.9939858317375183,0.018792301416397095,8.170727e-05,0.8437255024909973,0.8483990430831909
11,0.9958581328392029,0.014006748795509338,8.007313e-05,0.8425098061561584,0.8585768342018127
12,0.9956170320510864,0.015519509091973305,7.847167e-05,0.8410196304321289,0.8562875390052795
13,0.9962695240974426,0.012838623486459255,7.690224e-05,0.8578039407730103,0.7872653007507324
14,0.996638298034668,0.011081780306994915,7.5364194e-05,0.856705904006958,0.7795717120170593
15,0.9963546395301819,0.01169366855174303,7.385691e-05,0.8411372303962708,0.8972322344779968
16,0.9968652725219727,0.00979189109057188,7.237977e-05,0.8558823466300964,0.8089726567268372
17,0.9971347451210022,0.009115712717175484,7.0932176e-05,0.844196081161499,0.8809399604797363
18,0.996822714805603,0.010428305715322495,6.951353e-05,0.8476078510284424,0.8482531309127808
19,0.9967375993728638,0.010212821885943413,6.812326e-05,0.8529019355773926,0.8140374422073364
20,0.9970212578773499,0.009145312011241913,6.67608e-05,0.8384705781936646,0.9181337952613831
21,0.9979290962219238,0.006951194256544113,6.542558e-05,0.8484313488006592,0.8501415252685547
22,0.9977021217346191,0.0074712252244353294,6.411707e-05,0.8617255091667175,0.7845808863639832
23,0.99739009141922,0.008486928418278694,6.2834726e-05,0.8508235216140747,0.8873599767684937
24,0.9978156089782715,0.007051972206681967,6.157803e-05,0.8690980672836304,0.7520275712013245
25,0.9976028203964233,0.00805007852613926,6.034647e-05,0.8474117517471313,0.8512263894081116
26,0.9980283975601196,0.006162653677165508,5.913954e-05,0.8689804077148438,0.7523025274276733
27,0.9985674023628235,0.004881349392235279,5.795675e-05,0.8612549304962158,0.7720808982849121
28,0.9978439807891846,0.0074591850861907005,5.6797613e-05,0.8557646870613098,0.7994452118873596
29,0.9984255433082581,0.006093086674809456,5.566166e-05,0.870941162109375,0.7537398338317871
30,0.9989361763000488,0.003304127836599946,5.454843e-05,0.8611764907836914,0.8079834580421448
31,0.9983262419700623,0.006138234864920378,5.345746e-05,0.8687843084335327,0.7459725141525269
32,0.9979574680328369,0.006373076234012842,5.2388314e-05,0.8734509944915771,0.7138374447822571
33,0.9986099004745483,0.004265609197318554,5.1340547e-05,0.8632941246032715,0.7892917990684509
34,0.9987092018127441,0.004186001606285572,5.0313734e-05,0.8710980415344238,0.7241219282150269
35,0.9987801313400269,0.004066974390298128,4.930746e-05,0.8680784106254578,0.7440769672393799
36,0.9988936185836792,0.003754320554435253,4.8321308e-05,0.8794901967048645,0.6922224164009094
37,0.9991630911827087,0.0034526672679930925,4.7354883e-05,0.8679999709129333,0.7684342861175537
38,0.9988226890563965,0.00426459452137351,4.6407786e-05,0.8767451047897339,0.7019055485725403
