epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9944397211074829,0.0482451356947422,5e-06,0.8646666407585144,0.8167840242385864
1,0.9971205592155457,0.03864305093884468,5e-06,0.8671372532844543,0.8220653533935547
2,0.9982694983482361,0.03484443947672844,5e-06,0.870078444480896,0.80250483751297
3,0.9984255433082581,0.03389090672135353,5e-06,0.8733725547790527,0.7833355665206909
4,0.9988652467727661,0.03248324245214462,5e-06,0.8712157011032104,0.8007909059524536
5,0.998652458190918,0.03283536061644554,5e-06,0.8738823533058167,0.7773165106773376
6,0.9991064071655273,0.03096623905003071,5e-06,0.8752940893173218,0.7801738381385803
7,0.9990354776382446,0.03116699308156967,5e-06,0.8768235445022583,0.7794965505599976
8,0.9992765784263611,0.030193990096449852,5e-06,0.87623530626297,0.784223198890686
9,0.9993616938591003,0.029689868912100792,4.4999997e-06,0.8773725628852844,0.7802023887634277
10,0.9993900656700134,0.02917119301855564,4.4999997e-06,0.877490222454071,0.7769486308097839
11,0.9995035529136658,0.02867768332362175,4.4999997e-06,0.8767451047897339,0.794535219669342
12,0.9994609951972961,0.028505485504865646,4.4999997e-06,0.8772549033164978,0.7817164659500122
13,0.9995744824409485,0.027826890349388123,4.4999997e-06,0.8799999952316284,0.7757060527801514
14,0.9995035529136658,0.027810746803879738,4.05e-06,0.8776078224182129,0.7849350571632385
15,0.9996312260627747,0.027184126898646355,4.05e-06,0.8816470503807068,0.7686285972595215
16,0.9996312260627747,0.026888923719525337,4.05e-06,0.8789803981781006,0.7803707122802734
17,0.9996454119682312,0.026509512215852737,4.05e-06,0.8796078562736511,0.7769932746887207
18,0.9995461106300354,0.0264227706938982,4.05e-06,0.8800784349441528,0.7842812538146973
19,0.9996170401573181,0.025926994159817696,4.05e-06,0.879058837890625,0.7888197898864746
20,0.9996595978736877,0.025379685685038567,4.05e-06,0.8815293908119202,0.7732855677604675
21,0.9996312260627747,0.0251909252256155,3.6449999e-06,0.8803137540817261,0.7785519361495972
22,0.9997304677963257,0.02457513101398945,3.6449999e-06,0.8778039216995239,0.7981095910072327
23,0.9997163414955139,0.024398382753133774,3.6449999e-06,0.8821568489074707,0.7712783217430115
24,0.9997021555900574,0.024290531873703003,3.6449999e-06,0.8807451128959656,0.7702383399009705
25,0.9996312260627747,0.024037955328822136,3.6449999e-06,0.8815686106681824,0.7717090845108032
26,0.999843955039978,0.02351127751171589,3.2804999e-06,0.8813333511352539,0.7667456269264221
27,0.9998155832290649,0.023090029135346413,3.2804999e-06,0.8825490474700928,0.7584413290023804
28,0.9998155832290649,0.02284485101699829,3.2804999e-06,0.8828627467155457,0.7549464106559753
29,0.9998155832290649,0.022762751206755638,3.2804999e-06,0.8804705739021301,0.777873158454895
30,0.9997588396072388,0.022544097155332565,3.2804999e-06,0.8807451128959656,0.782379150390625
31,0.9997588396072388,0.022202374413609505,3.2804999e-06,0.881686270236969,0.7724689245223999
32,0.9997730255126953,0.021941181272268295,3.2804999e-06,0.8813333511352539,0.7657418251037598
33,0.9998155832290649,0.021577462553977966,2.95245e-06,0.8820784091949463,0.7725695371627808
34,0.9998723268508911,0.021263450384140015,2.95245e-06,0.8833333253860474,0.7659534215927124
35,0.9997163414955139,0.021344365552067757,2.95245e-06,0.8823137283325195,0.7669012546539307
36,0.9997304677963257,0.02114374190568924,2.95245e-06,0.8819215893745422,0.7705199122428894
37,0.9998155832290649,0.020704351365566254,2.95245e-06,0.8811764717102051,0.7731411457061768
38,0.9998723268508911,0.020339172333478928,2.657205e-06,0.8834117650985718,0.7643201351165771
39,0.9998723268508911,0.02013859711587429,2.657205e-06,0.8847059011459351,0.7542434334754944
