epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.999843955039978,0.02010495588183403,2.657205e-06,0.885215699672699,0.7457086443901062
1,0.9998155832290649,0.019806094467639923,2.657205e-06,0.8826274275779724,0.7602472901344299
2,0.9998155832290649,0.0196528322994709,2.657205e-06,0.8840000033378601,0.7568070888519287
3,0.9998155832290649,0.01958274655044079,2.657205e-06,0.884509801864624,0.7619971632957458
4,0.9998297691345215,0.019193261861801147,2.657205e-06,0.8833725452423096,0.7527088522911072
5,0.9998297691345215,0.019015846773982048,2.657205e-06,0.8839215636253357,0.7416976094245911
6,0.9999006986618042,0.018669724464416504,1.3286025e-06,0.8840392231941223,0.7456000447273254
7,0.9999148845672607,0.01876647211611271,1.3286025e-06,0.8837254643440247,0.7438302636146545
8,0.9998723268508911,0.018589157611131668,1.3286025e-06,0.8838431239128113,0.7447608709335327
9,0.9999290704727173,0.018304528668522835,1.3286025e-06,0.8837254643440247,0.7467355728149414
10,0.9999290704727173,0.0182538703083992,1.3286025e-06,0.8837254643440247,0.7442299127578735
11,0.999843955039978,0.01834101416170597,6.6430124e-07,0.8840000033378601,0.741740882396698
12,0.9998581409454346,0.018187129870057106,6.6430124e-07,0.8850196003913879,0.7363827228546143
13,0.9999006986618042,0.018210118636488914,6.6430124e-07,0.8847451210021973,0.7371039390563965
14,0.9999290704727173,0.017888031899929047,6.6430124e-07,0.8850980401039124,0.736089289188385
15,0.9999006986618042,0.017933765426278114,6.6430124e-07,0.8848627209663391,0.7363742589950562
16,0.999843955039978,0.01795429363846779,3.3215062e-07,0.8850196003913879,0.734595000743866
17,0.9998723268508911,0.017909223213791847,3.3215062e-07,0.8848235011100769,0.7347452640533447
18,0.9998865127563477,0.01785154640674591,3.3215062e-07,0.8847451210021973,0.7343161106109619
19,0.9999432563781738,0.017768969759345055,3.3215062e-07,0.8846274614334106,0.7362196445465088
20,0.9998723268508911,0.017839858308434486,3.3215062e-07,0.884509801864624,0.7349554300308228
21,0.9998865127563477,0.01782478578388691,3.3215062e-07,0.8847451210021973,0.7347357273101807
22,0.9998723268508911,0.017768558114767075,1.6607531e-07,0.8846666812896729,0.7342802286148071
23,0.9999290704727173,0.017723556607961655,1.6607531e-07,0.8849411606788635,0.7335395812988281
24,0.9999148845672607,0.017771566286683083,1.6607531e-07,0.8847059011459351,0.7340129613876343
25,0.9999432563781738,0.01761159673333168,1.6607531e-07,0.8847843408584595,0.7342376708984375
26,0.9999432563781738,0.017562832683324814,1.6607531e-07,0.8849803805351257,0.7348105311393738
27,0.9999290704727173,0.017586974427103996,8.3037655e-08,0.8850588202476501,0.7352139353752136
28,0.9998581409454346,0.01768452487885952,8.3037655e-08,0.8848627209663391,0.7334074974060059
29,0.9999574422836304,0.017490215599536896,8.3037655e-08,0.8850980401039124,0.7343229651451111
30,0.9998297691345215,0.017806805670261383,8.3037655e-08,0.8849019408226013,0.7338931560516357
31,0.9999574422836304,0.0175491850823164,8.3037655e-08,0.8849803805351257,0.7327861785888672
32,0.9998865127563477,0.017655661329627037,4.1518827e-08,0.8850980401039124,0.7321031093597412
33,0.9998723268508911,0.01762884296476841,4.1518827e-08,0.8850588202476501,0.7321751713752747
34,0.999843955039978,0.01762429066002369,4.1518827e-08,0.8854117393493652,0.732613205909729
35,0.9998723268508911,0.01761983521282673,4.1518827e-08,0.8851372599601746,0.7316511869430542
36,0.9999148845672607,0.017529843375086784,4.1518827e-08,0.8851372599601746,0.7316543459892273
37,0.9999716281890869,0.017480989918112755,2.0759414e-08,0.8851764798164368,0.7321929931640625
38,0.9999006986618042,0.01753265969455242,2.0759414e-08,0.8854117393493652,0.7328747510910034
39,0.9999290704727173,0.01751864142715931,2.0759414e-08,0.8848627209663391,0.7333422303199768
