epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9905957579612732,0.08839684724807739,4.05e-05,0.8053333163261414,1.1486490964889526
1,0.9916170239448547,0.08458171784877777,4.05e-05,0.7992548942565918,1.1612440347671509
2,0.9917730689048767,0.08081042021512985,4.05e-05,0.8027843236923218,1.1756569147109985
3,0.9916453957557678,0.07982905954122543,4.05e-05,0.8271764516830444,1.0120714902877808
4,0.9917446970939636,0.07791212946176529,4.05e-05,0.7989804148674011,1.1970949172973633
5,0.9927375912666321,0.07413255423307419,4.05e-05,0.8007059097290039,1.1863969564437866
6,0.9929220080375671,0.07160871475934982,4.05e-05,0.8113725781440735,1.1245554685592651
7,0.992709219455719,0.07269617170095444,4.05e-05,0.7900392413139343,1.2425764799118042
8,0.9930496215820312,0.06898930668830872,4.05e-05,0.8037647008895874,1.1193228960037231
9,0.994723379611969,0.06166061386466026,3.645e-05,0.8092548847198486,1.1526129245758057
10,0.9940000176429749,0.061596546322107315,3.645e-05,0.8148235082626343,1.1026897430419922
11,0.9944255352020264,0.06092873215675354,3.645e-05,0.8215686082839966,1.0219491720199585
12,0.9945248365402222,0.05886828154325485,3.645e-05,0.7917646765708923,1.1951165199279785
13,0.9948936104774475,0.05696550011634827,3.645e-05,0.8041176199913025,1.1653401851654053
14,0.9950212836265564,0.05431218817830086,3.2805e-05,0.8207451105117798,1.0524821281433105
15,0.9954609870910645,0.0522194504737854,3.2805e-05,0.8000784516334534,1.185892939567566
16,0.9957730770111084,0.05101447552442551,3.2805e-05,0.8085098266601562,1.121996521949768
17,0.9959858059883118,0.04881368950009346,3.2805e-05,0.8310980200767517,1.0039048194885254
18,0.9963829517364502,0.04623100161552429,3.2805e-05,0.8283529281616211,1.0277563333511353
19,0.9965957403182983,0.04518931359052658,2.95245e-05,0.8208235502243042,1.0892765522003174
20,0.9963262677192688,0.04425106570124626,2.95245e-05,0.8192940950393677,1.1185489892959595
21,0.9964255094528198,0.04312751442193985,2.95245e-05,0.8245490193367004,1.0522453784942627
22,0.9964964389801025,0.04194612801074982,2.95245e-05,0.8203137516975403,1.0644851922988892
23,0.9969928860664368,0.040679845958948135,2.95245e-05,0.8214117884635925,1.089926838874817
24,0.9970354437828064,0.04018108919262886,2.657205e-05,0.8392941355705261,0.9666768312454224
25,0.9972766041755676,0.03780154138803482,2.657205e-05,0.8173333406448364,1.1091387271881104
26,0.9971914887428284,0.03795557841658592,2.657205e-05,0.8219215869903564,1.048783779144287
27,0.9978865385055542,0.035068027675151825,2.657205e-05,0.8185490369796753,1.0755990743637085
28,0.9978439807891846,0.034379616379737854,2.657205e-05,0.8319215774536133,1.0200296640396118
29,0.9967659711837769,0.0359368734061718,2.657205e-05,0.8243921399116516,1.0307440757751465
30,0.9979149103164673,0.03233969584107399,2.3914845e-05,0.8229804039001465,1.0660669803619385
31,0.997673749923706,0.03255859389901161,2.3914845e-05,0.831333339214325,0.9902692437171936
32,0.9983546137809753,0.03046199306845665,2.3914845e-05,0.8327058553695679,0.9992634057998657
33,0.9978865385055542,0.031216759234666824,2.3914845e-05,0.83521568775177,0.9914640188217163
34,0.9977021217346191,0.030654514208436012,2.3914845e-05,0.8320392370223999,1.0181667804718018
35,0.9983404278755188,0.028482522815465927,2.152336e-05,0.8294901847839355,1.0479323863983154
36,0.997829794883728,0.02996915578842163,2.152336e-05,0.8286666870117188,1.0297918319702148
37,0.998397171497345,0.02711089327931404,2.152336e-05,0.8199999928474426,1.0904388427734375
38,0.9987092018127441,0.02583153545856476,2.152336e-05,0.8349803686141968,1.0266088247299194
39,0.9981134533882141,0.027469344437122345,2.152336e-05,0.8318431377410889,0.9847515225410461
40,0.9986240863800049,0.025081653147935867,1.9371024e-05,0.8292157053947449,1.0531593561172485
41,0.9988652467727661,0.024252019822597504,1.9371024e-05,0.8362352848052979,1.002248764038086
