epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.11839716136455536,4.441129207611084,5e-05,0.27792155742645264,3.36755108833313
1,0.447390079498291,2.545222282409668,4.9e-05,0.515333354473114,2.187714099884033
2,0.6582978963851929,1.5693026781082153,4.802e-05,0.5903921723365784,1.8485372066497803
3,0.7738581299781799,1.0837587118148804,4.70596e-05,0.6735293865203857,1.4929183721542358
4,0.8447234034538269,0.7992877960205078,4.6118406e-05,0.6831372380256653,1.5056934356689453
5,0.8887801170349121,0.623831033706665,4.5196037e-05,0.7265490293502808,1.3144423961639404
6,0.9181276559829712,0.5022701621055603,4.4292115e-05,0.7458431124687195,1.2463679313659668
7,0.9378297924995422,0.42520633339881897,4.3406275e-05,0.7428627610206604,1.28495454788208
8,0.9535602927207947,0.3687674403190613,4.2538148e-05,0.7465882301330566,1.2865182161331177
9,0.9614326357841492,0.3285733461380005,4.1687385e-05,0.7489019632339478,1.3357148170471191
10,0.9686383008956909,0.29836830496788025,4.0853636e-05,0.7571764588356018,1.256467342376709
11,0.9732482433319092,0.27224957942962646,4.0036564e-05,0.774117648601532,1.1623010635375977
12,0.9776453971862793,0.25348398089408875,3.9235834e-05,0.7599607706069946,1.2900123596191406
13,0.9803971648216248,0.2350258231163025,3.845112e-05,0.7705489993095398,1.2220925092697144
14,0.9820425510406494,0.2228693813085556,3.7682097e-05,0.7722352743148804,1.2233269214630127
15,0.9841134548187256,0.20869030058383942,3.6928453e-05,0.7760000228881836,1.209403157234192
16,0.9862411618232727,0.19505424797534943,3.6189886e-05,0.7756470441818237,1.2188981771469116
17,0.9866524934768677,0.1873980015516281,3.5466088e-05,0.7959607839584351,1.0941238403320312
18,0.9878439903259277,0.17828138172626495,3.4756766e-05,0.7772156596183777,1.2209290266036987
19,0.9882836937904358,0.16845817863941193,3.406163e-05,0.7850980162620544,1.149112582206726
20,0.9913191199302673,0.15659910440444946,3.33804e-05,0.7900392413139343,1.1336156129837036
21,0.9918864965438843,0.14803770184516907,3.271279e-05,0.7842352986335754,1.1634423732757568
22,0.9923262596130371,0.14233991503715515,3.2058535e-05,0.8010196089744568,1.0823653936386108
23,0.9920425415039062,0.13697467744350433,3.1417363e-05,0.805647075176239,1.022934913635254
24,0.9924822449684143,0.131788432598114,3.0789015e-05,0.7975686192512512,1.0967656373977661
25,0.9933617115020752,0.1258898377418518,3.0173234e-05,0.7991764545440674,1.0599019527435303
26,0.9934893846511841,0.12028311938047409,2.956977e-05,0.7901568412780762,1.1292234659194946
27,0.9951631426811218,0.11260226368904114,2.8978375e-05,0.799098014831543,1.1044213771820068
28,0.9947091937065125,0.10869289189577103,2.8398807e-05,0.8094902038574219,1.0403519868850708
29,0.9952765703201294,0.10386332124471664,2.783083e-05,0.8140392303466797,1.0260834693908691
30,0.995475172996521,0.09965389221906662,2.7274215e-05,0.8088235259056091,1.0291301012039185
31,0.9954184293746948,0.09716092050075531,2.672873e-05,0.8123921751976013,1.0095340013504028
32,0.9957021474838257,0.09236433357000351,2.6194157e-05,0.7861960530281067,1.1543697118759155
33,0.9959858059883118,0.08825592696666718,2.5670273e-05,0.7996862530708313,1.0640896558761597
34,0.9958297610282898,0.08606389909982681,2.5156867e-05,0.8177254796028137,0.9887698292732239
35,0.9965248107910156,0.08195851743221283,2.465373e-05,0.8100000023841858,1.006494402885437
36,0.9967234134674072,0.07867693156003952,2.4160654e-05,0.8055294156074524,1.0221967697143555
37,0.9973191618919373,0.07472655922174454,2.3677441e-05,0.8215293884277344,0.9708801507949829
38,0.9968085289001465,0.07397375255823135,2.3203893e-05,0.7986274361610413,1.1086605787277222
39,0.9972766041755676,0.07012408971786499,2.2739816e-05,0.8312156796455383,0.8978994488716125
