epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9982836842536926,0.02861209772527218,1.0988178e-05,0.8681960701942444,0.6628735661506653
1,0.9989078044891357,0.025352351367473602,1.0768414e-05,0.8631764650344849,0.676456868648529
2,0.9994893670082092,0.023397257551550865,1.0553045e-05,0.8716862797737122,0.6453000903129578
3,0.9995177388191223,0.022426042705774307,1.0341984e-05,0.8759999871253967,0.6266907453536987
4,0.9995461106300354,0.021956995129585266,1.0135144e-05,0.8722352981567383,0.6348598599433899
5,0.9997304677963257,0.021187644451856613,9.932442e-06,0.8773725628852844,0.6126733422279358
6,0.9996312260627747,0.020564386621117592,9.7337925e-06,0.8752940893173218,0.6318976283073425
7,0.999843955039978,0.019965557381510735,9.539117e-06,0.8731764554977417,0.626651406288147
8,0.9997588396072388,0.019342070445418358,9.348335e-06,0.87729412317276,0.6129697561264038
9,0.9997730255126953,0.019013606011867523,9.161368e-06,0.8776862621307373,0.6087144017219543
10,0.9997588396072388,0.018568243831396103,8.978141e-06,0.8769019842147827,0.6030603051185608
11,0.9997588396072388,0.01822051964700222,8.798578e-06,0.8763529658317566,0.6143994927406311
12,0.9999006986618042,0.017150860279798508,8.622606e-06,0.8780392408370972,0.597852349281311
13,0.9998013973236084,0.01674482598900795,8.450154e-06,0.8783921599388123,0.5939151644706726
14,0.9998297691345215,0.0164635106921196,8.281151e-06,0.8761176466941833,0.6087522506713867
15,0.999843955039978,0.01580079272389412,8.1155285e-06,0.8761960864067078,0.6092163920402527
16,0.9997730255126953,0.015785401687026024,7.953218e-06,0.8744313716888428,0.5989689230918884
17,0.9999006986618042,0.015061487443745136,7.794154e-06,0.8794509768486023,0.5970808267593384
18,0.9999432563781738,0.01442551240324974,7.638271e-06,0.877490222454071,0.5972473621368408
19,0.9998581409454346,0.014325014315545559,7.4855056e-06,0.8819215893745422,0.5728132128715515
20,0.9998723268508911,0.014116514474153519,7.3357955e-06,0.8784313797950745,0.5831932425498962
21,0.9999432563781738,0.013399372808635235,7.1890795e-06,0.881686270236969,0.5676583051681519
22,0.9999716281890869,0.012926732189953327,7.045298e-06,0.8794509768486023,0.5733551979064941
23,0.9999006986618042,0.012786307372152805,6.904392e-06,0.8802353143692017,0.5730665922164917
24,0.9999290704727173,0.012387529015541077,6.7663045e-06,0.8783137202262878,0.5834800601005554
25,0.9999716281890869,0.01186816394329071,6.6309785e-06,0.8817254900932312,0.5544501543045044
26,0.9999290704727173,0.011800115928053856,6.4983587e-06,0.881490170955658,0.566473126411438
27,0.9999006986618042,0.011371987871825695,6.3683915e-06,0.8798038959503174,0.5715543627738953
28,0.9999574422836304,0.011096533387899399,6.2410236e-06,0.8807451128959656,0.5725184082984924
29,0.9999290704727173,0.01083889789879322,6.116203e-06,0.8784705996513367,0.5722857117652893
30,0.9999432563781738,0.010595235042273998,5.9938793e-06,0.8824313879013062,0.5589482188224792
31,0.9999574422836304,0.010281495749950409,5.8740015e-06,0.8830980658531189,0.5524080991744995
32,0.9999716281890869,0.010061249136924744,5.7565217e-06,0.8813725709915161,0.5569124817848206
33,0.9999858140945435,0.009665749035775661,5.641391e-06,0.8800392150878906,0.5476710796356201
34,0.9999716281890869,0.00954370852559805,5.528563e-06,0.8802745342254639,0.557129979133606
35,0.9999858140945435,0.009276380762457848,5.417992e-06,0.8797646760940552,0.5558423399925232
36,1.0,0.009030348621308804,5.309632e-06,0.8798823356628418,0.5516977310180664
37,0.9999858140945435,0.008832789026200771,5.2034393e-06,0.8816078305244446,0.5495955348014832
