epoch,loss,lr,top1_accuracy,top5_accuracy,val_loss,val_top1_accuracy,val_top5_accuracy
0,8.912141799926758,5e-05,0.005014204420149326,0.018082385882735252,7.857577800750732,0.016784314066171646,0.05886274576187134
1,6.563931941986084,5e-05,0.07708806544542313,0.20205965638160706,5.915665626525879,0.12090195715427399,0.29105883836746216
2,4.40093994140625,5e-05,0.2977556884288788,0.5574147701263428,5.068200588226318,0.24262745678424835,0.472274512052536
3,3.0340723991394043,5e-05,0.53125,0.7916761636734009,4.70768404006958,0.3166666626930237,0.554745078086853
4,2.253324270248413,5e-05,0.6904403567314148,0.8983096480369568,3.9458909034729004,0.4368627369403839,0.6679999828338623
5,1.7922626733779907,5e-05,0.7904403209686279,0.9500426054000854,4.296899795532227,0.40615686774253845,0.6423921585083008
6,1.5052767992019653,5e-05,0.8541619181632996,0.9762073755264282,3.675550937652588,0.4931764602661133,0.7229803800582886
7,1.3170994520187378,5e-05,0.8951420187950134,0.9875852465629578,3.6349120140075684,0.5130588412284851,0.727843165397644
8,1.1831920146942139,5e-05,0.9246022701263428,0.9941619038581848,4.166909217834473,0.46490195393562317,0.6844705939292908
9,1.0986275672912598,5e-05,0.9414914846420288,0.9965909123420715,3.742980480194092,0.5156470537185669,0.7310588359832764
10,1.0251085758209229,5e-05,0.9552556872367859,0.9979261159896851,3.6348044872283936,0.5316470861434937,0.7420392036437988
11,0.969477653503418,5e-05,0.9625425934791565,0.998678982257843,3.444556474685669,0.5537254810333252,0.7595294117927551
12,0.9188811182975769,5e-05,0.9681107997894287,0.9991193413734436,3.5011026859283447,0.5492156744003296,0.7532941102981567
13,0.8804702162742615,5e-05,0.9709233045578003,0.9993323683738708,3.3731281757354736,0.5634509921073914,0.7598823308944702
14,0.842786431312561,5e-05,0.974190354347229,0.9993039965629578,3.459380865097046,0.5576470494270325,0.7585098147392273
15,0.8047425746917725,5e-05,0.9769886136054993,0.9995880722999573,3.4480843544006348,0.5588627457618713,0.7540784478187561
16,0.7713216543197632,5e-05,0.9775568246841431,0.9993466138839722,3.5231103897094727,0.5414901971817017,0.7434509992599487
17,0.735928475856781,5e-05,0.9795880913734436,0.9995312690734863,3.5392611026763916,0.5462744832038879,0.7424314022064209
18,0.6993991136550903,5e-05,0.9819744229316711,0.9995738863945007,3.426693916320801,0.5621568560600281,0.7527058720588684
19,0.6395552754402161,2.5e-05,0.9929829835891724,0.9999147653579712,3.1601898670196533,0.6039215922355652,0.780627429485321
20,0.6120964288711548,2.5e-05,0.9952982664108276,1.0,3.106733798980713,0.6046666502952576,0.7862352728843689
21,0.5916829109191895,2.5e-05,0.9958096742630005,0.9999715685844421,3.115718126296997,0.6045098304748535,0.781137228012085
22,0.5712112784385681,2.5e-05,0.996150553226471,0.9999289512634277,3.1138055324554443,0.6022353172302246,0.7785882353782654
23,0.5519945025444031,2.5e-05,0.9954119324684143,0.9999715685844421,3.1726877689361572,0.5987058877944946,0.7736078500747681
24,0.5308122038841248,2.5e-05,0.9954261183738708,0.9999573826789856,3.1535701751708984,0.5951764583587646,0.7729411721229553
25,0.5140717029571533,2.5e-05,0.994289755821228,0.9999289512634277,3.028386354446411,0.6070196032524109,0.7807058691978455
26,0.4912417232990265,2.5e-05,0.9950709939002991,0.9999005794525146,3.15842604637146,0.5874509811401367,0.7650195956230164
27,0.46942195296287537,2.5e-05,0.9955965876579285,0.9999289512634277,3.042515516281128,0.606509804725647,0.7801960706710815
28,0.45082223415374756,2.5e-05,0.9951562285423279,0.9999715685844421,3.01116943359375,0.5961960554122925,0.7743921279907227
29,0.4325462281703949,2.5e-05,0.9953266978263855,0.9999005794525146,2.995231866836548,0.5965098142623901,0.7724313735961914
30,0.41438111662864685,2.5e-05,0.9956250190734863,0.9999573826789856,2.8821871280670166,0.6091764569282532,0.7819607853889465
31,0.3935987055301666,2.5e-05,0.9962216019630432,0.9999573826789856,2.8998453617095947,0.603882372379303,0.7826274633407593
32,0.3806440234184265,2.5e-05,0.9954829812049866,0.9999289512634277,2.773790121078491,0.6166666746139526,0.7878431081771851
33,0.36688748002052307,2.5e-05,0.9951420426368713,0.999943196773529,2.924555540084839,0.5976862907409668,0.7727842926979065
34,0.3496477007865906,2.5e-05,0.9960653185844421,0.9999289512634277,2.78527569770813,0.6066666841506958,0.7839999794960022
35,0.3361509442329407,2.5e-05,0.9957102537155151,0.9999715685844421,2.833698272705078,0.5976470708847046,0.7738823294639587
36,0.32034772634506226,2.5e-05,0.9965909123420715,0.9999858140945435,2.6731369495391846,0.6169411540031433,0.7910588383674622
37,0.3081567585468292,2.5e-05,0.996363639831543,0.9999147653579712,2.8211495876312256,0.6011372804641724,0.7774509787559509
38,0.2986694872379303,2.5e-05,0.9955539703369141,0.9999715685844421,2.835181713104248,0.5937255024909973,0.769725501537323
39,0.28446438908576965,2.5e-05,0.9966619610786438,0.9999715685844421,2.788827419281006,0.6044706106185913,0.7761960625648499
40,0.27214813232421875,2.5e-05,0.9966619610786438,0.9999715685844421,2.7041211128234863,0.6112940907478333,0.7799608111381531
41,0.26187369227409363,2.5e-05,0.9969744086265564,0.9999573826789856,2.740265369415283,0.6041176319122314,0.7760784029960632
