epoch,loss,lr,top1_accuracy,top5_accuracy,val_loss,val_top1_accuracy,val_top5_accuracy
0,0.4267147481441498,2.5e-05,0.9676704406738281,0.9975141882896423,2.8661601543426514,0.5909411907196045,0.7633333206176758
1,0.35381996631622314,2.5e-05,0.9855113625526428,0.999161958694458,2.806819438934326,0.5988235473632812,0.7733333110809326
2,0.33144497871398926,2.5e-05,0.9899005889892578,0.9996022582054138,2.6620266437530518,0.6135686039924622,0.7878823280334473
3,0.31953662633895874,2.5e-05,0.9912925958633423,0.9996874928474426,2.6746346950531006,0.6172156929969788,0.7883529663085938
4,0.3076069951057434,2.5e-05,0.9926136136054993,0.9997585415840149,2.67045521736145,0.6171372532844543,0.7846666574478149
5,0.30025771260261536,2.5e-05,0.9926846623420715,0.999730110168457,2.680067300796509,0.6198431253433228,0.7860000133514404
6,0.29487550258636475,2.5e-05,0.9922301173210144,0.9997159242630005,2.784660577774048,0.6048627495765686,0.7774901986122131
7,0.2863425612449646,2.5e-05,0.9932102560997009,0.9997159242630005,2.7252395153045654,0.6115686297416687,0.781529426574707
8,0.26906150579452515,1.25e-05,0.9961221814155579,0.9998863339424133,2.5808990001678467,0.6371764540672302,0.7953333258628845
9,0.2624422311782837,1.25e-05,0.9967045187950134,0.9999573826789856,2.6144518852233887,0.6295686364173889,0.7925097942352295
10,0.25595399737358093,1.25e-05,0.9972727298736572,0.9999289512634277,2.537348508834839,0.6353333592414856,0.7969019412994385
11,0.2510819435119629,1.25e-05,0.9973863363265991,0.9999573826789856,2.5764060020446777,0.635372519493103,0.7967843413352966
12,0.24634787440299988,1.25e-05,0.997357964515686,0.9999289512634277,2.577111005783081,0.6307058930397034,0.7928235530853271
13,0.2408747375011444,1.25e-05,0.9976704716682434,0.9999573826789856,2.628451347351074,0.6269412040710449,0.7894117832183838
14,0.23686324059963226,1.25e-05,0.9974431991577148,0.9999858140945435,2.579359769821167,0.6313333511352539,0.7917646765708923
15,0.23108093440532684,1.25e-05,0.997627854347229,1.0,2.5875351428985596,0.6273333430290222,0.7923137545585632
16,0.2249583750963211,6.25e-06,0.9980113506317139,0.999943196773529,2.5065319538116455,0.6394901871681213,0.798588216304779
17,0.22080719470977783,6.25e-06,0.9982102513313293,0.9999715685844421,2.5324721336364746,0.6419607996940613,0.797529399394989
18,0.21685512363910675,6.25e-06,0.9983522891998291,1.0,2.524362325668335,0.6420784592628479,0.7965098023414612
19,0.21393096446990967,6.25e-06,0.9983238577842712,0.9999715685844421,2.5110509395599365,0.6407843232154846,0.7974901795387268
20,0.2105858325958252,6.25e-06,0.9983522891998291,1.0,2.5245795249938965,0.6382744908332825,0.796470582485199
21,0.2078353613615036,6.25e-06,0.9983522891998291,0.9999858140945435,2.5201575756073,0.6409019827842712,0.7978039383888245
22,0.20397286117076874,3.125e-06,0.9985511302947998,0.9999858140945435,2.481235980987549,0.6440784335136414,0.7989019751548767
23,0.20227868854999542,3.125e-06,0.9984375238418579,0.9999858140945435,2.4778571128845215,0.6421176195144653,0.7994509935379028
24,0.19979146122932434,3.125e-06,0.9987499713897705,0.9999858140945435,2.484511137008667,0.6436078548431396,0.7993725538253784
25,0.1984742432832718,3.125e-06,0.9985795617103577,0.9999858140945435,2.4634947776794434,0.6456470489501953,0.8012157082557678
26,0.19610419869422913,3.125e-06,0.9986363649368286,1.0,2.461028575897217,0.6445097923278809,0.7979215979576111
27,0.1937595158815384,3.125e-06,0.9988210201263428,1.0,2.460414171218872,0.6448627710342407,0.7986274361610413
28,0.19220852851867676,3.125e-06,0.9986221790313721,1.0,2.4454574584960938,0.6452156901359558,0.7982745170593262
29,0.18973888456821442,3.125e-06,0.9988352060317993,1.0,2.4241116046905518,0.6462352871894836,0.8009411692619324
30,0.18839746713638306,3.125e-06,0.9986647963523865,0.9999858140945435,2.4324731826782227,0.6448235511779785,0.7989019751548767
31,0.18634368479251862,3.125e-06,0.9985795617103577,1.0,2.4227027893066406,0.6457254886627197,0.802117645740509
32,0.18449072539806366,3.125e-06,0.9986505508422852,1.0,2.429453134536743,0.646117627620697,0.8005098104476929
33,0.18237295746803284,3.125e-06,0.9987499713897705,1.0,2.449216365814209,0.6447451114654541,0.7971372604370117
34,0.18047206103801727,3.125e-06,0.9987074136734009,1.0,2.4142343997955322,0.6467058658599854,0.8014117479324341
35,0.17866969108581543,1.5625e-06,0.9989062547683716,1.0,2.3994455337524414,0.6474117636680603,0.8018039464950562
36,0.17776450514793396,1.5625e-06,0.9987784028053284,0.9999858140945435,2.404583215713501,0.6479215621948242,0.80125492811203
37,0.17651872336864471,1.5625e-06,0.9988352060317993,1.0,2.4006457328796387,0.6492156982421875,0.8009019494056702
38,0.17555275559425354,1.5625e-06,0.9988352060317993,1.0,2.395888090133667,0.6481176614761353,0.8013333082199097
39,0.1742478907108307,1.5625e-06,0.9989772439002991,1.0,2.406155824661255,0.6471764445304871,0.8001568913459778
