epoch,loss,lr,top1_accuracy,top5_accuracy,val_loss,val_top1_accuracy,val_top5_accuracy
0,0.11940202116966248,2.2152391e-05,0.9980539679527283,0.9999005794525146,2.3747432231903076,0.6078823804855347,0.7737255096435547
1,0.11800052970647812,2.1930868e-05,0.9977840781211853,0.9999715685844421,2.3771848678588867,0.5999608039855957,0.7710980176925659
2,0.11290450394153595,2.171156e-05,0.9982954263687134,0.9999858140945435,2.2765121459960938,0.6201961040496826,0.7849804162979126
3,0.11020348221063614,2.1494443e-05,0.9984232783317566,0.9999715685844421,2.271113395690918,0.6235686540603638,0.7827451229095459
4,0.10756993293762207,2.1279498e-05,0.9985085129737854,1.0,2.2360432147979736,0.6306666731834412,0.7863921523094177
5,0.10482728481292725,2.1066704e-05,0.998735785484314,0.9999715685844421,2.181795597076416,0.633450984954834,0.788392186164856
6,0.10329165309667587,2.0856038e-05,0.9987925887107849,1.0,2.269909381866455,0.6198431253433228,0.7818431258201599
7,0.10457880795001984,2.0647478e-05,0.9983806610107422,0.9999573826789856,2.2820653915405273,0.6156078577041626,0.7780784368515015
8,0.10412097722291946,2.0441003e-05,0.9979261159896851,0.9999573826789856,2.215635061264038,0.625529408454895,0.7878039479255676
9,0.1014781966805458,2.0236592e-05,0.9981676340103149,1.0,2.238898992538452,0.6255686283111572,0.7858823537826538
10,0.09800560772418976,2.0034226e-05,0.998735785484314,1.0,2.2389163970947266,0.6255686283111572,0.7819607853889465
11,0.09747635573148727,1.9833884e-05,0.9984090924263,0.9999858140945435,2.210610866546631,0.6266666650772095,0.7864313721656799
12,0.09726951271295547,1.9635545e-05,0.9985226988792419,0.9999573826789856,2.2276856899261475,0.628000020980835,0.7847058773040771
13,0.09498433768749237,1.9439189e-05,0.9985511302947998,1.0,2.229348659515381,0.6278431415557861,0.7856862545013428
14,0.09260226041078568,1.9244797e-05,0.9988068342208862,1.0,2.220337390899658,0.6296078562736511,0.7837647199630737
15,0.0922689437866211,1.905235e-05,0.9987642168998718,1.0,2.2265233993530273,0.625529408454895,0.7821961045265198
16,0.09127156436443329,1.8861827e-05,0.9985937476158142,1.0,2.1979684829711914,0.6307058930397034,0.7870980501174927
17,0.09028833359479904,1.8673209e-05,0.9986647963523865,0.9999715685844421,2.2016260623931885,0.6271764636039734,0.7830196022987366
18,0.08845320343971252,1.8486477e-05,0.9987074136734009,1.0,2.19201922416687,0.6304313540458679,0.7856862545013428
19,0.08875120431184769,1.8301613e-05,0.9985937476158142,0.9999858140945435,2.206087112426758,0.6334117650985718,0.7893725633621216
20,0.08587169647216797,1.8118597e-05,0.9987784028053284,0.9999858140945435,2.194734573364258,0.627490222454071,0.7863921523094177
21,0.08554667234420776,1.7937411e-05,0.9986505508422852,0.9999858140945435,2.2771356105804443,0.6212941408157349,0.7794509530067444
22,0.08492142707109451,1.7758037e-05,0.9986505508422852,0.9999573826789856,2.20388126373291,0.6245882511138916,0.7827059030532837
23,0.08451112359762192,1.7580456e-05,0.9987215995788574,1.0,2.299064874649048,0.6179215908050537,0.7772548794746399
24,0.08389260619878769,1.740465e-05,0.9986931681632996,1.0,2.231072425842285,0.6266666650772095,0.7826666831970215
25,0.08095168322324753,1.7230604e-05,0.9988636374473572,1.0,2.2051751613616943,0.6292940974235535,0.7859607934951782
26,0.08038995414972305,1.7058299e-05,0.9989204406738281,1.0,2.2343430519104004,0.6245490312576294,0.7816862463951111
27,0.08019600808620453,1.6887716e-05,0.9987642168998718,0.9999858140945435,2.2725491523742676,0.6180784106254578,0.7759215831756592
28,0.08018066734075546,1.671884e-05,0.9987215995788574,1.0,2.23903489112854,0.6250980496406555,0.7819215655326843
29,0.0786227211356163,1.655165e-05,0.9988352060317993,1.0,2.2546606063842773,0.6206274628639221,0.7789411544799805
30,0.07751625776290894,1.6386133e-05,0.9988210201263428,1.0,2.205980062484741,0.628156840801239,0.7830588221549988
31,0.0771641880273819,1.6222271e-05,0.9987925887107849,0.9999858140945435,2.2428646087646484,0.6230980157852173,0.7812548875808716
32,0.07789847999811172,1.6060048e-05,0.9988068342208862,0.9999858140945435,2.146326780319214,0.6343529224395752,0.790509819984436
33,0.0760342925786972,1.5899448e-05,0.9988210201263428,1.0,2.1853983402252197,0.6305097937583923,0.7849804162979126
34,0.07620278745889664,1.5740454e-05,0.9986647963523865,0.9999858140945435,2.170851230621338,0.6370587944984436,0.7849804162979126
35,0.07411039620637894,1.558305e-05,0.9989204406738281,1.0,2.156195878982544,0.6326666474342346,0.7872549295425415
36,0.0739343985915184,1.5427218e-05,0.9989204406738281,0.9999858140945435,2.137220621109009,0.6386666893959045,0.7917255163192749
37,0.0724363923072815,1.5272946e-05,0.9989630579948425,1.0,2.107325792312622,0.6401960849761963,0.7917646765708923
38,0.07205212861299515,1.5120217e-05,0.9988778233528137,1.0,2.146257162094116,0.6392157077789307,0.7903921604156494
39,0.07274271547794342,1.4969014e-05,0.9988068342208862,1.0,2.1386373043060303,0.6382744908332825,0.7880392074584961
40,0.07229040563106537,1.4819324e-05,0.9988778233528137,1.0,2.178302764892578,0.6290980577468872,0.7856078147888184
41,0.07225529849529266,1.4671131e-05,0.9987499713897705,0.9999858140945435,2.148425817489624,0.6347843408584595,0.7881568670272827
