epoch,loss,lr,top1_accuracy,top5_accuracy,val_loss,val_top1_accuracy,val_top5_accuracy
0,9.638638496398926,0.001,0.0013636363437399268,0.006676136516034603,9.291179656982422,0.0023137254174798727,0.01101960800588131
1,9.283935546875,0.001,0.0024999999441206455,0.010099431499838829,9.11223316192627,0.002901960862800479,0.013921568170189857
2,8.995201110839844,0.001,0.0068465908989310265,0.024531250819563866,8.579380989074707,0.013725490309298038,0.04619607701897621
3,8.259697914123535,0.001,0.024332385510206223,0.07991477102041245,7.7511396408081055,0.040392156690359116,0.11929411441087723
4,7.305288314819336,0.001,0.07028409093618393,0.19339488446712494,7.04114294052124,0.08819607645273209,0.2240000069141388
5,6.299076080322266,0.001,0.1647017002105713,0.36019885540008545,6.394930839538574,0.15164706110954285,0.3369019627571106
6,5.375407695770264,0.001,0.28071022033691406,0.5262215733528137,5.869793891906738,0.22168627381324768,0.4421960711479187
7,4.576562404632568,0.001,0.4052840769290924,0.6672301292419434,5.447844505310059,0.28749018907546997,0.5239999890327454
8,3.93656063079834,0.001,0.5189488530158997,0.7744033932685852,5.23579740524292,0.3328235149383545,0.5672941207885742
9,3.432159185409546,0.001,0.6154829263687134,0.8472158908843994,4.850436687469482,0.39039215445518494,0.6299607753753662
10,3.043462038040161,0.001,0.6969318389892578,0.895795464515686,4.761718273162842,0.41203922033309937,0.6458039283752441
11,2.7450194358825684,0.001,0.7589346766471863,0.930951714515686,4.554047107696533,0.45011764764785767,0.6832941174507141
12,2.5191023349761963,0.001,0.8078266978263855,0.9534375071525574,4.539822101593018,0.4618431329727173,0.6862353086471558
13,2.3356120586395264,0.001,0.8470028638839722,0.9694602489471436,4.291518688201904,0.4923921525478363,0.7180784344673157
14,2.1878445148468018,0.001,0.8794744610786438,0.9797301292419434,4.306515216827393,0.49937254190444946,0.7169803977012634
15,2.077723264694214,0.001,0.9009090662002563,0.9869176149368286,4.264024257659912,0.5071764588356018,0.7241568565368652
16,1.9860222339630127,0.001,0.919772744178772,0.991349458694458,4.180825710296631,0.519019603729248,0.7361176609992981
17,1.9072165489196777,0.001,0.9360795617103577,0.9943323731422424,4.216774940490723,0.519725501537323,0.7341960668563843
18,1.8410509824752808,0.001,0.9472727179527283,0.9961931705474854,4.165787220001221,0.5238823294639587,0.7360784411430359
19,1.789100170135498,0.001,0.9559943079948425,0.997627854347229,4.100218296051025,0.5350980162620544,0.7428627610206604
20,1.7389216423034668,0.001,0.9644318222999573,0.9985369443893433,3.974431037902832,0.5520784258842468,0.7567451000213623
21,1.6970317363739014,0.001,0.9698863625526428,0.9989062547683716,4.039422035217285,0.5471372604370117,0.7484706044197083
22,1.659650444984436,0.001,0.975028395652771,0.9991193413734436,4.016368389129639,0.5462744832038879,0.7466274499893188
23,1.6234288215637207,0.001,0.9786505699157715,0.9995880722999573,4.01923942565918,0.5488235354423523,0.7460392117500305
24,1.5927067995071411,0.001,0.9816761612892151,0.9995596408843994,3.905996561050415,0.5618431568145752,0.7569019794464111
25,1.562590479850769,0.001,0.9838778376579285,0.9997442960739136,3.9264702796936035,0.5596078634262085,0.7540784478187561
26,1.535781741142273,0.001,0.9861363768577576,0.9998437762260437,3.8722119331359863,0.5626274347305298,0.7580784559249878
27,1.5088138580322266,0.001,0.9878835082054138,0.9999005794525146,3.833588123321533,0.5670980215072632,0.7591372728347778
28,1.486558437347412,0.001,0.9884517192840576,0.9998579621315002,3.8463308811187744,0.5671764612197876,0.7585098147392273
29,1.4616104364395142,0.001,0.9893181920051575,0.9999289512634277,3.788515567779541,0.5756470561027527,0.765999972820282
30,1.4370959997177124,0.001,0.9912499785423279,0.9999005794525146,3.8305511474609375,0.5671764612197876,0.7570587992668152
31,1.4155176877975464,0.001,0.9919034242630005,0.9999573826789856,3.7809364795684814,0.5699607729911804,0.7618431448936462
32,1.3933846950531006,0.001,0.993238627910614,0.9999573826789856,3.786907434463501,0.5726666450500488,0.7595686316490173
33,1.372052550315857,0.001,0.9938068389892578,0.9999573826789856,3.747729539871216,0.5698431134223938,0.759843111038208
34,1.3529398441314697,0.001,0.9938636422157288,0.9999289512634277,3.7331607341766357,0.5733725428581238,0.7620392441749573
35,1.3323886394500732,0.001,0.9947301149368286,0.9999858140945435,3.6548547744750977,0.5803529620170593,0.7662745118141174
