epoch,loss,lr,top1_accuracy,top5_accuracy,val_loss,val_top1_accuracy,val_top5_accuracy
0,12.751136779785156,5e-05,0.0036647727247327566,0.014957386068999767,11.613378524780273,0.008549019694328308,0.0380784310400486
1,10.403352737426758,5e-05,0.04048295319080353,0.12957386672496796,9.528828620910645,0.07152941077947617,0.2006666660308838
2,8.206780433654785,5e-05,0.17967329919338226,0.4085085093975067,8.502610206604004,0.14929412305355072,0.3562352955341339
3,6.625232696533203,5e-05,0.3778266906738281,0.6669744253158569,7.330251693725586,0.29674509167671204,0.5533725619316101
4,5.547521114349365,5e-05,0.5536789894104004,0.818991482257843,6.991598129272461,0.36447060108184814,0.6128235459327698
5,4.807246208190918,5e-05,0.6818040013313293,0.9064914584159851,6.455352783203125,0.44117647409439087,0.6873725652694702
6,4.318234920501709,5e-05,0.7680255770683289,0.9482812285423279,6.2505292892456055,0.47603920102119446,0.7107058763504028
7,3.9399049282073975,5e-05,0.8329119086265564,0.973139226436615,6.1865339279174805,0.4699215590953827,0.7102745175361633
8,3.656900405883789,5e-05,0.8766761422157288,0.9862216114997864,5.956228733062744,0.5141568779945374,0.7350980639457703
9,3.435731887817383,5e-05,0.9049431681632996,0.9920312762260437,6.0190558433532715,0.5038823485374451,0.7221176624298096
10,3.2355616092681885,5e-05,0.9263494610786438,0.9958664774894714,5.788567543029785,0.533294141292572,0.7419999837875366
11,3.063551187515259,5e-05,0.9411505460739136,0.9972869157791138,5.755155563354492,0.5190588235855103,0.7350980639457703
12,2.9054651260375977,5e-05,0.9514488577842712,0.9981107711791992,5.462064266204834,0.5357646942138672,0.7509411573410034
13,2.7514538764953613,5e-05,0.9589772820472717,0.9987499713897705,5.463362216949463,0.5315686464309692,0.7436862587928772
14,2.608403205871582,5e-05,0.9633806943893433,0.9991477131843567,5.341100692749023,0.5337647199630737,0.7467058897018433
15,2.4611876010894775,5e-05,0.9689062237739563,0.9993323683738708,5.07359504699707,0.5496862530708313,0.758980393409729
16,2.3164124488830566,5e-05,0.9733948707580566,0.9995880722999573,5.157068252563477,0.5363921523094177,0.737686276435852
17,2.187495231628418,5e-05,0.9735085368156433,0.9994886517524719,4.821847915649414,0.548588216304779,0.7517254948616028
18,2.0478689670562744,5e-05,0.9783096313476562,0.9995880722999573,4.819980144500732,0.5378823280334473,0.7399215698242188
19,1.9195276498794556,5e-05,0.9788636565208435,0.9995738863945007,4.5442681312561035,0.5571372509002686,0.7531764507293701
20,1.8010668754577637,5e-05,0.9784659147262573,0.9996590614318848,4.659010410308838,0.5411372780799866,0.7393333315849304
21,1.6822137832641602,5e-05,0.979985773563385,0.9996022582054138,4.421594142913818,0.5520392060279846,0.7501568794250488
22,1.5685381889343262,5e-05,0.9822301268577576,0.9996874928474426,4.314310073852539,0.5389803647994995,0.7430980205535889
23,1.4608852863311768,5e-05,0.9837216138839722,0.999730110168457,4.049732208251953,0.5624706149101257,0.7595294117927551
24,1.3639010190963745,5e-05,0.9830824136734009,0.9996733069419861,4.004037380218506,0.5555294156074524,0.7535686492919922
25,1.268434762954712,5e-05,0.9847727417945862,0.9997159242630005,3.851621389389038,0.5656862854957581,0.75811767578125
26,1.1796013116836548,5e-05,0.985696017742157,0.9998579621315002,3.7864255905151367,0.5569411516189575,0.755450963973999
27,1.0983644723892212,5e-05,0.987230122089386,0.999730110168457,3.775273323059082,0.5462353229522705,0.7460392117500305
28,1.0251438617706299,5e-05,0.9870738387107849,0.999730110168457,3.575287103652954,0.5711372494697571,0.7629411816596985
29,0.9579017162322998,5e-05,0.9866761565208435,0.9997442960739136,3.5700275897979736,0.5590196251869202,0.751568615436554
30,0.8895472288131714,5e-05,0.9884374737739563,0.9997585415840149,3.6164541244506836,0.5588627457618713,0.7492156624794006
31,0.8294665217399597,5e-05,0.9896306991577148,0.9998153448104858,3.519771099090576,0.5650980472564697,0.7530980110168457
32,0.7794800400733948,5e-05,0.9883096814155579,0.9997727274894714,3.5794053077697754,0.5567451119422913,0.7404705882072449
33,0.7297651767730713,5e-05,0.9891903400421143,0.9997442960739136,3.5811498165130615,0.549490213394165,0.7377254962921143
34,0.6839672923088074,5e-05,0.9902414679527283,0.9998011589050293,3.3230607509613037,0.5749411582946777,0.758784294128418
35,0.6461482644081116,5e-05,0.989062488079071,0.9997159242630005,3.48301100730896,0.5645882487297058,0.746313750743866
36,0.6053026914596558,5e-05,0.9910937547683716,0.9997442960739136,3.3594396114349365,0.5645098090171814,0.744549036026001
37,0.5735302567481995,5e-05,0.9905113577842712,0.9998153448104858,3.129239797592163,0.5739215612411499,0.763176441192627
38,0.5473251938819885,5e-05,0.9898011088371277,0.9996448755264282,3.376288652420044,0.5409411787986755,0.737490177154541
39,0.5137899518013,5e-05,0.9916477203369141,0.9997727274894714,3.0483829975128174,0.5808627605438232,0.7694117426872253
40,0.48284202814102173,5e-05,0.992670476436615,0.9998721480369568,3.118642807006836,0.5764706134796143,0.7599999904632568
41,0.45356065034866333,5e-05,0.9931107759475708,0.9999005794525146,3.0544748306274414,0.5793333053588867,0.762509822845459
