epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9997021555900574,0.010236024856567383,1.569053e-05,0.8730980157852173,0.6614698171615601
1,0.9997304677963257,0.009914368391036987,1.569053e-05,0.8800392150878906,0.6361228823661804
2,0.9996454119682312,0.009742765687406063,1.569053e-05,0.8648235201835632,0.7081413269042969
3,0.9996312260627747,0.00967761967331171,1.569053e-05,0.8758823275566101,0.6438373923301697
4,0.9999290704727173,0.008642641827464104,1.569053e-05,0.8777254819869995,0.6304060816764832
5,0.9997730255126953,0.008891480974853039,1.569053e-05,0.8730196356773376,0.6477369666099548
6,0.9998723268508911,0.00847583170980215,1.569053e-05,0.8794509768486023,0.6265708208084106
7,0.9998865127563477,0.008115624077618122,1.4121477e-05,0.8844313621520996,0.5998184084892273
8,0.9998581409454346,0.008225326426327229,1.4121477e-05,0.879215657711029,0.6386852264404297
9,0.9996312260627747,0.008635886944830418,1.4121477e-05,0.8790196180343628,0.6255587935447693
10,0.9997304677963257,0.008104647509753704,1.4121477e-05,0.8787450790405273,0.6211009621620178
11,0.9999148845672607,0.0074681793339550495,1.4121477e-05,0.8820000290870667,0.6197472214698792
12,0.9998865127563477,0.007500305771827698,1.4121477e-05,0.8760392069816589,0.6633780002593994
13,0.9998013973236084,0.007437065243721008,1.2709329e-05,0.8812549114227295,0.6160385012626648
14,0.9996737837791443,0.007661588955670595,1.2709329e-05,0.8808627724647522,0.6267798542976379
15,0.9998155832290649,0.007207907270640135,1.2709329e-05,0.8849411606788635,0.5844404101371765
16,0.9998297691345215,0.006937489379197359,1.2709329e-05,0.8816470503807068,0.6115625500679016
17,0.9998865127563477,0.006626505870372057,1.2709329e-05,0.8852549195289612,0.586695671081543
18,0.9999432563781738,0.006382108200341463,1.2709329e-05,0.8857647180557251,0.5796522498130798
19,0.9999006986618042,0.006427729967981577,1.2709329e-05,0.8817647099494934,0.6139993071556091
20,0.9999290704727173,0.0062367795035243034,1.2709329e-05,0.8807843327522278,0.6248838305473328
21,0.9999858140945435,0.005847678519785404,1.14383965e-05,0.8829804062843323,0.6045541763305664
22,0.9999432563781738,0.005787204019725323,1.14383965e-05,0.8848627209663391,0.5936847925186157
23,0.9998581409454346,0.00602570828050375,1.14383965e-05,0.8838039040565491,0.5875731706619263
24,0.9999432563781738,0.005512661766260862,1.14383965e-05,0.8866666555404663,0.5814403891563416
25,0.9999716281890869,0.005266913678497076,1.14383965e-05,0.8868235349655151,0.5771939754486084
26,0.9999148845672607,0.005408720578998327,1.0294557e-05,0.8809411525726318,0.6038299798965454
27,0.9999432563781738,0.005188909824937582,1.0294557e-05,0.8825098276138306,0.5957891345024109
28,0.9999716281890869,0.005052229389548302,1.0294557e-05,0.8827058672904968,0.5829383134841919
29,0.9999858140945435,0.004866042174398899,1.0294557e-05,0.8872156739234924,0.5651763081550598
30,0.9999858140945435,0.004678144119679928,1.0294557e-05,0.8858039379119873,0.5721323490142822
31,0.9999148845672607,0.005051542539149523,1.0294557e-05,0.8852549195289612,0.5782375931739807
32,0.9999290704727173,0.004739541560411453,1.0294557e-05,0.8865489959716797,0.5689100623130798
33,0.9999574422836304,0.004499252885580063,1.0294557e-05,0.8872156739234924,0.5646704435348511
34,1.0,0.004284983966499567,1.0294557e-05,0.8901568651199341,0.5480250716209412
35,0.9999858140945435,0.0041359360329806805,1.0294557e-05,0.8858431577682495,0.564507246017456
36,0.9999148845672607,0.004412864800542593,1.0294557e-05,0.8852549195289612,0.5652049779891968
37,1.0,0.004052525386214256,1.0294557e-05,0.8879607915878296,0.557528018951416
38,1.0,0.0038075167685747147,1.0294557e-05,0.8892549276351929,0.551971435546875
39,1.0,0.0037432333920150995,1.0294557e-05,0.881686270236969,0.5819495320320129
40,0.9999290704727173,0.0038084820844233036,9.265101e-06,0.8837254643440247,0.5719078779220581
