epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9983829855918884,0.023805296048521996,2.152336e-05,0.8659607768058777,0.7255789637565613
1,0.9991772770881653,0.020816197618842125,2.152336e-05,0.8667058944702148,0.7396592497825623
2,0.9991772770881653,0.020305544137954712,2.152336e-05,0.8722745180130005,0.7009971737861633
3,0.9990780353546143,0.02045304886996746,2.152336e-05,0.8698431253433228,0.7056570649147034
4,0.999248206615448,0.019731419160962105,2.152336e-05,0.8755686283111572,0.6829458475112915
5,0.999248206615448,0.019093772396445274,2.152336e-05,0.8704313635826111,0.731500506401062
6,0.9992623925209045,0.019064905121922493,2.152336e-05,0.8767451047897339,0.6748842597007751
7,0.9992340207099915,0.018683910369873047,2.152336e-05,0.8758431077003479,0.6774807572364807
8,0.999248206615448,0.01848348043859005,2.152336e-05,0.8801960945129395,0.6350197792053223
9,0.9995035529136658,0.017164817079901695,2.152336e-05,0.8710980415344238,0.7076944708824158
10,0.9991630911827087,0.017567317932844162,2.152336e-05,0.8723137378692627,0.6936335563659668
11,0.9993333220481873,0.01684924028813839,2.152336e-05,0.8710588216781616,0.698482871055603
12,0.9993900656700134,0.016340645030140877,2.152336e-05,0.8784705996513367,0.6498100757598877
13,0.9992623925209045,0.016568558290600777,2.152336e-05,0.8662353157997131,0.7419748306274414
14,0.9992765784263611,0.016110282391309738,1.9371024e-05,0.8724313974380493,0.6813573241233826
15,0.99940425157547,0.015197762288153172,1.9371024e-05,0.8768235445022583,0.6551907062530518
16,0.9997872114181519,0.014225970022380352,1.9371024e-05,0.8779608011245728,0.6597283482551575
17,0.9996879696846008,0.013827409595251083,1.9371024e-05,0.868313729763031,0.7302806973457336
18,0.9995602965354919,0.01449298020452261,1.9371024e-05,0.8804705739021301,0.6441267728805542
19,0.9997446537017822,0.013111338950693607,1.7433922e-05,0.877098023891449,0.6609287858009338
20,0.9997588396072388,0.012934303842484951,1.7433922e-05,0.8829411864280701,0.6295483112335205
21,0.9996454119682312,0.012759055942296982,1.7433922e-05,0.8807843327522278,0.6365845203399658
22,0.9995602965354919,0.012912807054817677,1.7433922e-05,0.8831372261047363,0.6147860288619995
23,0.9997163414955139,0.011901496909558773,1.7433922e-05,0.8845882415771484,0.6200263500213623
24,0.9996879696846008,0.011999974958598614,1.7433922e-05,0.8747059106826782,0.6790796518325806
25,0.9996170401573181,0.011915666051208973,1.7433922e-05,0.8741568922996521,0.6801438927650452
26,0.9995035529136658,0.012139673344790936,1.7433922e-05,0.8763529658317566,0.6730045676231384
27,0.9998723268508911,0.010620338842272758,1.7433922e-05,0.8825098276138306,0.6236821413040161
28,0.9997446537017822,0.011070210486650467,1.569053e-05,0.8784705996513367,0.6404168009757996
29,0.9995319247245789,0.01146747637540102,1.569053e-05,0.8730196356773376,0.680574357509613
30,0.9998013973236084,0.010387538932263851,1.569053e-05,0.8818431496620178,0.619234025478363
31,0.9998013973236084,0.009989638812839985,1.569053e-05,0.8825098276138306,0.6019797921180725
32,0.9998155832290649,0.009630327112972736,1.569053e-05,0.8880784511566162,0.5874221920967102
33,0.9996170401573181,0.009887922555208206,1.569053e-05,0.8777647018432617,0.6476312875747681
34,0.9993333220481873,0.010570557788014412,1.569053e-05,0.881490170955658,0.6182733178138733
35,0.9999290704727173,0.00884456466883421,1.569053e-05,0.8848235011100769,0.6094949841499329
36,0.999843955039978,0.00886255782097578,1.569053e-05,0.871999979019165,0.6770325303077698
37,0.999843955039978,0.00884061586111784,1.569053e-05,0.8823137283325195,0.6028178334236145
38,0.9997588396072388,0.00874356273561716,1.4121477e-05,0.8809019327163696,0.6075721383094788
39,0.9997304677963257,0.008983004838228226,1.4121477e-05,0.8847843408584595,0.5885071754455566
40,0.9999006986618042,0.008073669858276844,1.4121477e-05,0.883647084236145,0.6084064245223999
41,0.9999290704727173,0.007664167322218418,1.4121477e-05,0.8829804062843323,0.6123393774032593
