epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.9904255270957947,0.08452936261892319,4.05e-05,0.8212549090385437,1.025550365447998
1,0.9943262338638306,0.07181180268526077,4.05e-05,0.842431366443634,0.9016312956809998
2,0.993716299533844,0.07151831686496735,4.05e-05,0.8164705634117126,1.0462747812271118
3,0.9931914806365967,0.07071392983198166,4.05e-05,0.8269019722938538,0.9578080773353577
4,0.9942836761474609,0.0666549950838089,4.05e-05,0.840313732624054,0.9072998762130737
5,0.994907796382904,0.06316924095153809,4.05e-05,0.8309804201126099,0.975507915019989
6,0.995219886302948,0.06176716834306717,4.05e-05,0.8292941451072693,1.0024231672286987
7,0.9954184293746948,0.05917852371931076,3.645e-05,0.823607861995697,1.0108860731124878
8,0.9959858059883118,0.05648818612098694,3.645e-05,0.8414902091026306,0.8824535012245178
9,0.9958013892173767,0.0567597858607769,3.645e-05,0.8320392370223999,0.9468896985054016
10,0.9957588911056519,0.054772306233644485,3.645e-05,0.8314509987831116,0.9665923118591309
11,0.996638298034668,0.05152126029133797,3.645e-05,0.8398431539535522,0.9235981702804565
12,0.9971205592155457,0.04898156598210335,3.645e-05,0.8384705781936646,0.9200137257575989
13,0.9962127804756165,0.050804637372493744,3.645e-05,0.8186274766921997,1.0226002931594849
14,0.9965957403182983,0.04818401113152504,3.2805e-05,0.8481568694114685,0.8470239639282227
15,0.9970496296882629,0.045612141489982605,3.2805e-05,0.8378039002418518,0.913276731967926
16,0.9970638155937195,0.04467485845088959,3.2805e-05,0.836980402469635,0.9131804704666138
17,0.996638298034668,0.04572233557701111,3.2805e-05,0.8421961069107056,0.8859229683876038
18,0.9973759055137634,0.04244305193424225,3.2805e-05,0.8441568613052368,0.8792694807052612
19,0.9972907900810242,0.04117125645279884,3.2805e-05,0.8510980606079102,0.8720532059669495
20,0.9975177049636841,0.04034655913710594,2.95245e-05,0.8441568613052368,0.8748397827148438
21,0.9978439807891846,0.03832022473216057,2.95245e-05,0.8518431186676025,0.848442792892456
22,0.9981560111045837,0.035713646560907364,2.95245e-05,0.8390980362892151,0.9344193339347839
23,0.9976170063018799,0.03760954737663269,2.95245e-05,0.8440392017364502,0.86293625831604
24,0.9978156089782715,0.03577346354722977,2.95245e-05,0.8489411473274231,0.838711142539978
25,0.998836874961853,0.032065559178590775,2.657205e-05,0.8583529591560364,0.7897965908050537
26,0.9984113574028015,0.03207103908061981,2.657205e-05,0.8505882620811462,0.8337101936340332
27,0.9986666440963745,0.031260404735803604,2.657205e-05,0.8529411554336548,0.8185023665428162
28,0.9987375736236572,0.02974449098110199,2.657205e-05,0.8505882620811462,0.846779465675354
29,0.9982553124427795,0.03154929354786873,2.657205e-05,0.8527451157569885,0.8287597894668579
30,0.9984113574028015,0.029976926743984222,2.657205e-05,0.8531372547149658,0.8116707801818848
31,0.9986240863800049,0.028309457004070282,2.3914845e-05,0.8507450819015503,0.8467339277267456
32,0.9990922212600708,0.026558149605989456,2.3914845e-05,0.8559607863426208,0.8154601454734802
33,0.9985674023628235,0.02756703644990921,2.3914845e-05,0.858274519443512,0.7804667353630066
34,0.9989078044891357,0.025955213233828545,2.3914845e-05,0.8614117503166199,0.7641013264656067
35,0.9990071058273315,0.025299979373812675,2.3914845e-05,0.8527058959007263,0.8093797564506531
36,0.9987233877182007,0.025575466454029083,2.3914845e-05,0.8566666841506958,0.7744542956352234
37,0.9986666440963745,0.025434670969843864,2.3914845e-05,0.8603137135505676,0.761819064617157
38,0.9988226890563965,0.023884525522589684,2.3914845e-05,0.850549042224884,0.8326688408851624
39,0.9990071058273315,0.023204494267702103,2.3914845e-05,0.8577255010604858,0.7804211378097534
40,0.9994893670082092,0.021603403612971306,2.152336e-05,0.858274519443512,0.7744847536087036
41,0.9993900656700134,0.02125535160303116,2.152336e-05,0.8630588054656982,0.7612513303756714
